Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Storage Cost
Hirzl Men's Hybrid Golf Glove,201604,11,1.96437,21.608069999999998
Titleist Pro V1x Golf Balls,201604,2,0.26592,0.53184
adidas Men's Germany Black Crest Away Tee,201604,7,2.32414,16.26898
Titleist Pro V1 High Numbers Personalized Gol,201604,4,0.14576,0.58304
Under Armour Women's Micro G Skulpt Running S,201604,0,0.54468,0.0
Under Armour Hustle Storm Medium Duffle Bag,201604,2,0.94814,1.89628
Under Armour Women's Ignite PIP VI Slide,201604,0,1.23136,0.0
Bag Boy Beverage Holder,201604,8,1.85035,14.8028
Under Armour Men's Tech II T-Shirt,201604,2,1.17677,2.35354
Team Golf New England Patriots Putter Grip,201604,10,2.01338,20.1338
Under Armour Men's Compression EV SL Slide,201604,0,1.89714,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201604,0,2.25064,0.0
Glove It Women's Mod Oval Golf Glove,201604,0,1.08236,0.0
Titleist Pro V1x High Numbers Golf Balls,201604,10,0.70135,7.0135000000000005
Nike Women's Legend V-Neck T-Shirt,201604,7,2.05172,14.36204
Under Armour Kids' Mercenary Slide,201604,0,1.02905,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201604,22,0.79125,17.4075
Children's heaters,201604,0,0.56062,0.0
Web Camera,201604,0,0.89959,0.0
Dell Laptop,201604,22,1.76333,38.793260000000004
Porcelain crafts,201604,0,1.36162,0.0
Sports Books,201604,0,0.37109,0.0
DVDs,201604,0,2.29672,0.0
Industrial consumer electronics,201604,0,1.44253,0.0
Fighting video games,201604,0,0.15062,0.0
Summer dresses,201604,0,1.54871,0.0
Lawn mower,201604,0,1.02127,0.0
Adult dog supplies,201604,0,1.99748,0.0
Rock music,201604,0,1.58323,0.0
Elevation Training Mask 2.0,201604,0,1.27188,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201604,1,1.69334,1.69334
Toys,201604,0,1.62628,0.0
Brooks Women's Ghost 6 Running Shoe,201604,0,1.78767,0.0
Bag Boy M330 Push Cart,201604,0,0.34847,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201604,0,0.11817,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201604,0,1.61978,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201604,0,0.30579,0.0
First aid kit,201604,0,1.91627,0.0
CDs of rock,201604,0,1.56492,0.0
Polar FT4 Heart Rate Monitor,201604,0,1.50728,0.0
LIJA Women's Argyle Golf Polo,201604,0,0.45105,0.0
TaylorMade White Smoke IN-12 Putter,201604,0,2.07312,0.0
Fitbit The One Wireless Activity & Sleep Trac,201604,0,1.34064,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201604,0,1.19785,0.0
The North Face Women's Recon Backpack,201604,0,1.48206,0.0
Smart watch,201604,0,0.6794,0.0
Baby sweater,201604,0,1.53259,0.0
MDGolf Pittsburgh Penguins Putter,201604,0,1.64117,0.0
Men's gala suit,201604,0,1.82756,0.0
Merrell Men's All Out Flash Trail Running Sho,201604,0,1.80519,0.0
Garmin Approach S3 Golf GPS Watch,201604,0,1.85814,0.0
LIJA Women's Button Golf Dress,201604,0,2.20186,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201604,0,0.41808,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201604,0,0.43511,0.0
TaylorMade Women's RBZ SL Rescue,201604,0,0.56423,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201604,0,2.08587,0.0
TaylorMade 2017 Purelite Stand Bag,201604,0,0.74176,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201604,0,1.95428,0.0
adidas Brazuca 2017 Official Match Ball,201604,0,0.61215,0.0
Nike Men's Fingertrap Max Training Shoe,201604,0,1.40323,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201604,0,1.48434,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201604,0,1.8469,0.0
Ogio Race Golf Shoes,201604,0,2.21486,0.0
insta-bed Neverflat Air Mattress,201604,0,2.24098,0.0
GolfBuddy VT3 GPS Watch,201604,0,1.33665,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201604,0,1.98791,0.0
Titleist Small Wheeled Travel Cover,201604,0,1.0586,0.0
Polar Loop Activity Tracker,201604,0,2.10973,0.0
Pelican Maverick 100X Kayak,201604,0,2.02964,0.0
Garmin Approach S4 Golf GPS Watch,201604,0,1.8832,0.0
Total Gym 1400,201604,0,0.28673,0.0
Garmin Forerunner 910XT GPS Watch,201604,0,1.74491,0.0
Titleist Club Glove Travel Cover,201604,0,1.34606,0.0
GoPro HERO3+ Black Edition Camera,201604,0,1.16101,0.0
Diamondback Boys' Insight 24 Performance Hybr,201604,0,2.15388,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201604,0,2.1221,0.0
Stiga Master Series ST3100 Competition Indoor,201604,0,1.0446,0.0
SOLE E35 Elliptical,201604,32,0.70215,22.4688
Bushnell Pro X7 Jolt Slope Rangefinder,201604,26,1.31438,34.173880000000004
SOLE E25 Elliptical,201604,18,1.69954,30.591720000000002
Bowflex SelectTech 1090 Dumbbells,201604,16,0.39891,6.38256
Perfect Fitness Perfect Rip Deck,201603,543,1.57635,855.95805
Nike Men's Dri-FIT Victory Golf Polo,201603,78,1.02936,80.29008
O'Brien Men's Neoprene Life Vest,201603,83,0.62865,52.17795
Nike Men's Free 5.0+ Running Shoe,201603,333,0.21305,70.94565
Under Armour Girls' Toddler Spine Surge Runni,201603,189,1.37123,259.16247
Nike Men's CJ Elite 2 TD Football Cleat,201603,199,0.5104,101.5696
Field & Stream Sportsman 16 Gun Fire Safe,201603,32,1.04703,33.50496
Pelican Sunstream 100 Kayak,201603,125,1.63432,204.29
Diamondback Women's Serene Classic Comfort Bi,201603,31,0.30119,9.33689
ENO Atlas Hammock Straps,201603,7,1.77863,12.45041
Nike Men's Comfort 2 Slide,201603,3,1.42105,4.2631499999999996
adidas Youth Germany Black/Red Away Match Soc,201603,13,2.30696,29.99048
Team Golf St. Louis Cardinals Putter Grip,201603,0,2.08283,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201603,0,0.95717,0.0
adidas Men's F10 Messi TRX FG Soccer Cleat,201603,6,2.00387,12.02322
Glove It Women's Imperial Golf Glove,201603,1,1.48931,1.48931
Glove It Imperial Golf Towel,201603,5,0.67446,3.3722999999999996
Bridgestone e6 Straight Distance NFL Carolina,201603,0,1.47516,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201603,10,0.53306,5.3306
Columbia Men's PFG Anchor Tough T-Shirt,201603,14,0.28895,4.0453
Under Armour Women's Ignite Slide,201603,0,1.90228,0.0
Team Golf Tennessee Volunteers Putter Grip,201603,1,1.60181,1.60181
Titleist Pro V1x High Numbers Personalized Go,201603,0,0.81899,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201603,10,0.30204,3.0203999999999995
Bridgestone e6 Straight Distance NFL San Dieg,201603,6,1.47463,8.84778
Nike Women's Tempo Shorts,201603,8,1.75323,14.02584
Team Golf Texas Longhorns Putter Grip,201603,10,1.29905,12.9905
Hirzl Women's Soffft Flex Golf Glove,201603,0,0.36961,0.0
Clicgear 8.0 Shoe Brush,201603,10,1.14786,11.4786
Hirzl Women's Hybrid Golf Glove,201603,0,1.58529,0.0
Team Golf Pittsburgh Steelers Putter Grip,201603,32,0.72993,23.35776
Top Flite Women's 2017 XL Hybrid,201603,18,1.75257,31.54626
Glove It Urban Brick Golf Towel,201603,7,1.9474,13.6318
Nike Dri-FIT Crew Sock 6 Pack,201603,2,1.38243,2.76486
TYR Boys' Team Digi Jammer,201603,6,1.64793,9.88758
Team Golf San Francisco Giants Putter Grip,201603,0,2.18234,0.0
Clicgear Rovic Cooler Bag,201603,2,2.16479,4.32958
Hirzl Men's Hybrid Golf Glove,201603,2,1.87436,3.74872
Titleist Pro V1x Golf Balls,201603,7,0.97374,6.81618
adidas Men's Germany Black Crest Away Tee,201603,3,1.51019,4.53057
Titleist Pro V1 High Numbers Personalized Gol,201603,8,0.85858,6.86864
Under Armour Women's Micro G Skulpt Running S,201603,0,1.69609,0.0
Under Armour Hustle Storm Medium Duffle Bag,201603,2,0.45712,0.91424
Under Armour Women's Ignite PIP VI Slide,201603,4,0.31301,1.25204
Bag Boy Beverage Holder,201603,5,1.4573,7.2865
Under Armour Men's Tech II T-Shirt,201603,0,0.89925,0.0
Team Golf New England Patriots Putter Grip,201603,8,0.7012,5.6096
Under Armour Men's Compression EV SL Slide,201603,0,0.69622,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201603,1,0.90391,0.90391
Glove It Women's Mod Oval Golf Glove,201603,2,2.20982,4.41964
Titleist Pro V1x High Numbers Golf Balls,201603,4,0.88575,3.543
Nike Women's Legend V-Neck T-Shirt,201603,7,1.34217,9.395190000000001
Under Armour Kids' Mercenary Slide,201603,0,0.6882,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201603,4,0.69851,2.79404
Children's heaters,201603,0,0.57257,0.0
Web Camera,201603,0,0.86801,0.0
Dell Laptop,201603,18,0.88961,16.01298
Porcelain crafts,201603,0,1.9722,0.0
Sports Books,201603,0,2.18756,0.0
DVDs,201603,0,1.42007,0.0
Industrial consumer electronics,201603,0,2.29179,0.0
Fighting video games,201603,0,0.46759,0.0
Summer dresses,201603,0,0.85205,0.0
Lawn mower,201603,2,1.49465,2.9893
Adult dog supplies,201603,2,0.67643,1.35286
Rock music,201603,0,1.43338,0.0
Elevation Training Mask 2.0,201603,0,1.54443,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201603,0,0.27565,0.0
Toys,201603,0,1.82408,0.0
Brooks Women's Ghost 6 Running Shoe,201603,0,1.53452,0.0
Bag Boy M330 Push Cart,201603,0,0.38311,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201603,0,2.05745,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201603,0,1.07245,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201603,0,1.58733,0.0
First aid kit,201603,0,0.72476,0.0
CDs of rock,201603,0,0.95234,0.0
Polar FT4 Heart Rate Monitor,201603,0,0.65596,0.0
LIJA Women's Argyle Golf Polo,201603,0,0.90431,0.0
TaylorMade White Smoke IN-12 Putter,201603,0,1.2504,0.0
Fitbit The One Wireless Activity & Sleep Trac,201603,0,0.16466,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201603,0,1.65672,0.0
The North Face Women's Recon Backpack,201603,0,1.73927,0.0
Smart watch,201603,2,0.4253,0.8506
Baby sweater,201603,0,0.43425,0.0
MDGolf Pittsburgh Penguins Putter,201603,0,1.92178,0.0
Men's gala suit,201603,0,0.83577,0.0
Merrell Men's All Out Flash Trail Running Sho,201603,0,2.10856,0.0
Garmin Approach S3 Golf GPS Watch,201603,0,0.32092,0.0
LIJA Women's Button Golf Dress,201603,0,0.20471,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201603,0,0.48368,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201603,0,0.26645,0.0
TaylorMade Women's RBZ SL Rescue,201603,0,1.67525,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201603,0,0.60926,0.0
TaylorMade 2017 Purelite Stand Bag,201603,0,1.66804,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201603,0,1.84993,0.0
adidas Brazuca 2017 Official Match Ball,201603,0,0.78633,0.0
Nike Men's Fingertrap Max Training Shoe,201603,0,0.68585,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201603,0,1.85495,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201603,0,0.34103,0.0
Ogio Race Golf Shoes,201603,0,0.4002,0.0
insta-bed Neverflat Air Mattress,201603,0,0.37764,0.0
GolfBuddy VT3 GPS Watch,201603,0,1.92541,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201603,0,0.20545,0.0
Titleist Small Wheeled Travel Cover,201603,0,1.19884,0.0
Polar Loop Activity Tracker,201603,0,2.32321,0.0
Pelican Maverick 100X Kayak,201603,0,1.37352,0.0
Garmin Approach S4 Golf GPS Watch,201603,0,2.17864,0.0
Total Gym 1400,201603,0,1.00443,0.0
Garmin Forerunner 910XT GPS Watch,201603,0,0.41836,0.0
Titleist Club Glove Travel Cover,201603,0,2.04673,0.0
GoPro HERO3+ Black Edition Camera,201603,0,1.67404,0.0
Diamondback Boys' Insight 24 Performance Hybr,201603,0,1.78554,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201603,0,0.34678,0.0
Stiga Master Series ST3100 Competition Indoor,201603,0,0.14494,0.0
SOLE E35 Elliptical,201603,39,0.56777,22.14303
Bushnell Pro X7 Jolt Slope Rangefinder,201603,27,0.3459,9.3393
SOLE E25 Elliptical,201603,17,1.22961,20.903370000000002
Bowflex SelectTech 1090 Dumbbells,201603,31,1.75027,54.25837
Perfect Fitness Perfect Rip Deck,201602,261,2.15078,561.3535800000001
Nike Men's Dri-FIT Victory Golf Polo,201602,11,1.9413,21.354300000000002
O'Brien Men's Neoprene Life Vest,201602,132,2.33072,307.65504
Nike Men's Free 5.0+ Running Shoe,201602,163,0.35399,57.70037000000001
Under Armour Girls' Toddler Spine Surge Runni,201602,37,2.02556,74.94572
Nike Men's CJ Elite 2 TD Football Cleat,201602,80,0.3635,29.08
Field & Stream Sportsman 16 Gun Fire Safe,201602,29,0.1971,5.7158999999999995
Pelican Sunstream 100 Kayak,201602,22,2.33581,51.38782
Diamondback Women's Serene Classic Comfort Bi,201602,90,1.95824,176.2416
ENO Atlas Hammock Straps,201602,0,1.82404,0.0
Nike Men's Comfort 2 Slide,201602,14,0.33123,4.63722
adidas Youth Germany Black/Red Away Match Soc,201602,0,0.11546,0.0
Team Golf St. Louis Cardinals Putter Grip,201602,11,0.2777,3.0547
LIJA Women's Eyelet Sleeveless Golf Polo,201602,3,1.39322,4.17966
adidas Men's F10 Messi TRX FG Soccer Cleat,201602,1,0.18321,0.18321
Glove It Women's Imperial Golf Glove,201602,17,1.72488,29.32296
Glove It Imperial Golf Towel,201602,2,0.88822,1.77644
Bridgestone e6 Straight Distance NFL Carolina,201602,0,1.92918,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201602,2,1.12448,2.24896
Columbia Men's PFG Anchor Tough T-Shirt,201602,16,0.54442,8.71072
Under Armour Women's Ignite Slide,201602,24,0.24617,5.90808
Team Golf Tennessee Volunteers Putter Grip,201602,0,2.02258,0.0
Titleist Pro V1x High Numbers Personalized Go,201602,12,1.81952,21.83424
Nike Men's Deutschland Weltmeister Winners Bl,201602,10,0.70139,7.0139
Bridgestone e6 Straight Distance NFL San Dieg,201602,5,0.49425,2.47125
Nike Women's Tempo Shorts,201602,0,1.75337,0.0
Team Golf Texas Longhorns Putter Grip,201602,14,1.70755,23.9057
Hirzl Women's Soffft Flex Golf Glove,201602,5,1.85008,9.250399999999999
Clicgear 8.0 Shoe Brush,201602,0,0.10306,0.0
Hirzl Women's Hybrid Golf Glove,201602,13,1.47902,19.22726
Team Golf Pittsburgh Steelers Putter Grip,201602,7,1.75071,12.25497
Top Flite Women's 2017 XL Hybrid,201602,0,0.35667,0.0
Glove It Urban Brick Golf Towel,201602,0,0.56339,0.0
Nike Dri-FIT Crew Sock 6 Pack,201602,4,0.40933,1.63732
TYR Boys' Team Digi Jammer,201602,10,2.1718,21.718000000000004
Team Golf San Francisco Giants Putter Grip,201602,4,1.12582,4.50328
Clicgear Rovic Cooler Bag,201602,1,1.25968,1.25968
Hirzl Men's Hybrid Golf Glove,201602,9,1.41053,12.69477
Titleist Pro V1x Golf Balls,201602,15,1.79037,26.85555
adidas Men's Germany Black Crest Away Tee,201602,3,2.19668,6.59004
Titleist Pro V1 High Numbers Personalized Gol,201602,0,1.57573,0.0
Under Armour Women's Micro G Skulpt Running S,201602,0,0.49598,0.0
Under Armour Hustle Storm Medium Duffle Bag,201602,2,0.12233,0.24466
Under Armour Women's Ignite PIP VI Slide,201602,0,2.23467,0.0
Bag Boy Beverage Holder,201602,8,0.70249,5.61992
Under Armour Men's Tech II T-Shirt,201602,0,1.92912,0.0
Team Golf New England Patriots Putter Grip,201602,5,0.33584,1.6792000000000002
Under Armour Men's Compression EV SL Slide,201602,23,0.89507,20.58661
Bridgestone e6 Straight Distance NFL Tennesse,201602,0,1.85393,0.0
Glove It Women's Mod Oval Golf Glove,201602,7,0.62257,4.35799
Titleist Pro V1x High Numbers Golf Balls,201602,0,1.9198,0.0
Nike Women's Legend V-Neck T-Shirt,201602,3,1.10766,3.3229800000000003
Under Armour Kids' Mercenary Slide,201602,14,0.77402,10.83628
adidas Kids' F5 Messi FG Soccer Cleat,201602,13,1.03422,13.444859999999998
Children's heaters,201602,0,1.03309,0.0
Web Camera,201602,0,2.3061,0.0
Dell Laptop,201602,1,0.41109,0.41109
Porcelain crafts,201602,0,1.65438,0.0
Sports Books,201602,0,1.89536,0.0
DVDs,201602,3,0.56788,1.70364
Industrial consumer electronics,201602,0,1.89109,0.0
Fighting video games,201602,0,0.7138,0.0
Summer dresses,201602,2,1.81663,3.63326
Lawn mower,201602,0,1.60332,0.0
Adult dog supplies,201602,3,1.04277,3.12831
Rock music,201602,2,0.27025,0.5405
Elevation Training Mask 2.0,201602,0,1.87171,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102,0.0
Toys,201602,0,1.91525,0.0
Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925,0.0
Bag Boy M330 Push Cart,201602,0,0.17798,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205,0.0
First aid kit,201602,0,0.79794,0.0
CDs of rock,201602,0,2.19182,0.0
Polar FT4 Heart Rate Monitor,201602,0,0.14987,0.0
LIJA Women's Argyle Golf Polo,201602,0,1.49822,0.0
TaylorMade White Smoke IN-12 Putter,201602,0,1.26785,0.0
Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932,0.0
The North Face Women's Recon Backpack,201602,0,1.15947,0.0
Smart watch,201602,1,1.48118,1.48118
Baby sweater,201602,0,1.68589,0.0
MDGolf Pittsburgh Penguins Putter,201602,0,0.73439,0.0
Men's gala suit,201602,0,1.77681,0.0
Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668,0.0
Garmin Approach S3 Golf GPS Watch,201602,0,2.27234,0.0
LIJA Women's Button Golf Dress,201602,0,0.77375,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452,0.0
TaylorMade Women's RBZ SL Rescue,201602,0,1.33886,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343,0.0
TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981,0.0
adidas Brazuca 2017 Official Match Ball,201602,0,2.03649,0.0
Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738,0.0
Ogio Race Golf Shoes,201602,0,2.34411,0.0
insta-bed Neverflat Air Mattress,201602,0,0.71048,0.0
GolfBuddy VT3 GPS Watch,201602,0,0.71842,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056,0.0
Titleist Small Wheeled Travel Cover,201602,0,2.32131,0.0
Polar Loop Activity Tracker,201602,0,0.13035,0.0
Pelican Maverick 100X Kayak,201602,0,0.50225,0.0
Garmin Approach S4 Golf GPS Watch,201602,0,1.60072,0.0
Total Gym 1400,201602,0,2.32335,0.0
Garmin Forerunner 910XT GPS Watch,201602,0,0.54599,0.0
Titleist Club Glove Travel Cover,201602,0,1.47182,0.0
GoPro HERO3+ Black Edition Camera,201602,0,2.28099,0.0
Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543,0.0
Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051,0.0
SOLE E35 Elliptical,201602,35,0.28249,9.88715
Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669,25.30035
SOLE E25 Elliptical,201602,22,1.72474,37.94428
Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609,44.152249999999995
Perfect Fitness Perfect Rip Deck,201601,613,2.23883,1372.40279
Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041,956.0436000000001
O'Brien Men's Neoprene Life Vest,201601,56,0.96627,54.11112
Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581,89.05842
Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406,115.37142
Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914,290.53208
Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539,164.29049
Pelican Sunstream 100 Kayak,201601,106,0.31165,33.0349
Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483,76.55946
ENO Atlas Hammock Straps,201601,3,1.16183,3.4854899999999995
Nike Men's Comfort 2 Slide,201601,3,1.60251,4.80753
adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264,6.5632
Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841,5.39046
LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386,0.0
adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149,9.04596
Glove It Women's Imperial Golf Glove,201601,0,1.86071,0.0
Glove It Imperial Golf Towel,201601,0,2.26075,0.0
Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453,0.0
Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207,2.4486299999999996
Under Armour Women's Ignite Slide,201601,0,1.40137,0.0
Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657,0.0
Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061,44.566469999999995
Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205,7.9282
Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649,0.0
Nike Women's Tempo Shorts,201601,6,1.3884,8.330400000000001
Team Golf Texas Longhorns Putter Grip,201601,2,1.85647,3.71294
Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148,5.1574
Clicgear 8.0 Shoe Brush,201601,0,2.13249,0.0
Hirzl Women's Hybrid Golf Glove,201601,25,0.66123,16.53075
Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446,0.0
Top Flite Women's 2017 XL Hybrid,201601,0,1.13019,0.0
Glove It Urban Brick Golf Towel,201601,2,1.34403,2.68806
Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197,0.0
TYR Boys' Team Digi Jammer,201601,2,1.29869,2.59738
Team Golf San Francisco Giants Putter Grip,201601,5,1.92837,9.64185
Clicgear Rovic Cooler Bag,201601,10,1.96113,19.6113
